Age,Workclass,Fnlwgt,Education,Education.Num,Marital.Status,Occupation,Relationship,Race,Sex,Capital.Gain,Capital.Loss,Hours.Per.Week,Native.Country,Income
49,Private,"185,041",Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,"1,977.00",40,United-States,>50K
49,Private,"185,385",Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,45,United-States,<=50K
49,Private,"185,385",Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,50,United-States,>50K
49,Private,"185,859",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,43,United-States,<=50K
49,Private,"186,078",Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.00,50,United-States,>50K
49,Private,"186,172",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"7,688",0.00,45,United-States,>50K
49,Private,"186,982",Some-college,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0.00,45,United-States,>50K
49,Private,"187,370",Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,"15,024",0.00,50,United-States,>50K
49,Private,"187,454",HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,"99,999",0.00,65,United-States,>50K
49,Private,"187,563",Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0.00,40,United-States,<=50K
49,Private,"188,330",HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,40,United-States,>50K
49,Private,"188,515",Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0.00,40,United-States,<=50K
49,Private,"188,694",Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0.00,40,United-States,>50K
49,Private,"188,823",HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0.00,42,United-States,<=50K
49,Private,"189,462",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"189,498",HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,50,United-States,>50K
49,Private,"190,115",HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,"1,672.00",44,United-States,<=50K
49,Private,"190,319",Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,0,0.00,40,Philippines,<=50K
49,Private,"191,277",Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"192,323",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"192,776",Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,"1,977.00",45,United-States,>50K
49,Private,"192,894",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,>50K
49,Private,"193,047",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,45,United-States,>50K
49,Private,"193,366",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"193,366",Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,65,United-States,>50K
49,Private,"194,189",7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"194,962",11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0.00,6,United-States,<=50K
49,Private,"195,554",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.00,44,United-States,<=50K
49,Private,"195,612",Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,"7,298",0.00,40,United-States,>50K
49,Private,"195,727",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"195,956",Bachelors,13,Divorced,Tech-support,Unmarried,White,Female,0,0.00,35,United-States,<=50K
49,Private,"196,571",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,45,United-States,>50K
49,Private,"196,707",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"7,298",0.00,43,United-States,>50K
49,Private,"197,418",HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0.00,20,United-States,<=50K
49,Private,"198,759",Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,"15,024",0.00,60,United-States,>50K
49,Private,"198,774",Bachelors,13,Divorced,Sales,Other-relative,White,Female,0,0.00,35,United-States,<=50K
49,Private,"199,029",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,"2,415.00",55,United-States,>50K
49,Private,"199,058",HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.00,38,United-States,<=50K
49,Private,"199,378",Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,22,United-States,<=50K
49,Private,"199,448",Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0.00,40,United-States,<=50K
49,Private,"199,763",Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0.00,35,United-States,<=50K
49,Private,"200,198",HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0.00,40,United-States,<=50K
49,Private,"200,471",11th,7,Never-married,Other-service,Not-in-family,White,Male,0,0.00,60,United-States,<=50K
49,Private,"200,471",1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,Portugal,<=50K
49,Private,"200,949",10th,6,Never-married,Other-service,Unmarried,White,Female,0,0.00,38,Peru,<=50K
49,Private,"202,053",HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0.00,32,United-States,<=50K
49,Private,"203,067",Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,40,United-States,>50K
49,Private,"204,057",Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
49,Private,"204,629",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,40,United-States,>50K
49,Private,"206,947",HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
49,Private,"207,677",7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0.00,70,United-States,<=50K
49,Private,"208,978",HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0.00,16,United-States,<=50K
49,Private,"209,057",Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0.00,40,United-States,<=50K
49,Private,"209,146",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"211,005",Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0.00,60,United-States,<=50K
49,Private,"213,431",HS-grad,9,Separated,Prof-specialty,Unmarried,Black,Female,0,0.00,40,United-States,<=50K
49,Private,"214,169",Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,>50K
49,Private,"215,389",Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0.00,48,United-States,<=50K
49,Private,"218,357",Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.00,38,United-States,<=50K
49,Private,"218,676",Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,43,United-States,<=50K
49,Private,"224,393",Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,55,United-States,>50K
49,Private,"225,124",HS-grad,9,Divorced,Other-service,Own-child,Black,Female,0,0.00,40,United-States,<=50K
49,Private,"225,124",HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0.00,40,United-States,<=50K
49,Private,"225,454",Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,45,United-States,>50K
49,Private,"227,800",7th-8th,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,32,United-States,<=50K
49,Private,"228,583",HS-grad,9,Divorced,Other-service,Unmarried,White,Male,0,0.00,40,Columbia,<=50K
49,Private,"23,074",Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0.00,40,United-States,>50K
49,Private,"232,586",5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"233,639",11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0.00,50,United-States,<=50K
49,Private,"234,320",7th-8th,4,Never-married,Prof-specialty,Other-relative,Black,Male,0,0.00,45,United-States,<=50K
49,Private,"235,683",Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,0.00,40,United-States,>50K
49,Private,"236,586",HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.00,40,United-States,>50K
49,Private,"236,913",HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0.00,45,United-States,<=50K
49,Private,"23,776",Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"237,920",Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,60,United-States,<=50K
49,Private,"239,865",11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"240,841",7th-8th,4,Divorced,Other-service,Unmarried,White,Female,0,0.00,35,United-States,<=50K
49,Private,"240,859",11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,Cuba,<=50K
49,Private,"240,869",7th-8th,4,Never-married,Other-service,Other-relative,White,Male,0,0.00,35,United-States,<=50K
49,Private,"242,987",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,40,Columbia,<=50K
49,Private,"245,305",10th,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0.00,42,United-States,>50K
49,Private,"246,183",HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,40,United-States,>50K
49,Private,"24,712",Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0.00,35,Philippines,<=50K
49,Private,"247,294",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,45,United-States,>50K
49,Private,"247,892",Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0.00,30,United-States,<=50K
49,Private,"248,895",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,45,United-States,<=50K
49,Private,"250,733",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,46,United-States,<=50K
49,Private,"251,180",7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,"2,407",0.00,50,United-States,<=50K
49,Private,"252,079",Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.00,40,United-States,>50K
49,Private,"255,466",Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0.00,60,United-States,<=50K
49,Private,"255,559",Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.00,40,United-States,>50K
49,Private,"259,087",Some-college,10,Divorced,Craft-repair,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
49,Private,"259,323",HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0.00,40,United-States,<=50K
49,Private,"261,688",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,"5,013",0.00,60,United-States,<=50K
49,Private,"262,116",Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,48,United-States,<=50K
49,Private,"265,295",HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0.00,40,United-States,<=50K
49,Private,"266,150",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0.00,40,United-States,<=50K
49,Private,"268,022",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,50,United-States,>50K
49,Private,"268,090",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,26,United-States,>50K
49,Private,"268,234",10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"268,234",7th-8th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"274,720",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0.00,40,United-States,<=50K
49,Private,"277,434",HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.00,50,United-States,<=50K
49,Private,"277,946",Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,50,United-States,>50K
49,Private,"278,322",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,>50K
49,Private,"280,525",Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0.00,45,United-States,>50K
49,Private,"281,647",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,45,United-States,>50K
49,Private,"281,647",Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,45,United-States,>50K
49,Private,"28,334",Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,45,United-States,>50K
49,Private,"287,647",Masters,14,Divorced,Sales,Not-in-family,White,Male,"4,787",0.00,45,United-States,>50K
49,Private,"28,791",Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
49,Private,"291,783",Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,>50K
49,Private,"296,849",Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,40,United-States,>50K
49,Private,"297,884",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,"4,064",0.00,50,United-States,<=50K
49,Private,"298,130",7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"298,659",HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,15,Mexico,<=50K
49,Private,"30,219",HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,"1,669.00",40,United-States,<=50K
49,Private,"304,416",11th,7,Married-civ-spouse,Sales,Wife,White,Female,0,0.00,40,United-States,<=50K
49,Private,"305,657",7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"309,033",Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,"15,024",0.00,60,United-States,>50K
49,Private,"31,264",HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0.00,35,United-States,<=50K
49,Private,"31,267",7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"31,339",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"314,773",Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"315,984",HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"31,807",Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0.00,40,United-States,<=50K
49,Private,"318,331",HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0.00,40,United-States,<=50K
49,Private,"32,212",HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0.00,43,United-States,<=50K
49,Private,"323,773",11th,7,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,0,0.00,40,United-States,<=50K
49,Private,"323,798",Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,"3,325",0.00,50,United-States,<=50K
49,Private,"328,776",HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0.00,40,United-States,<=50K
49,Private,"329,603",Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,"1,902.00",40,United-States,>50K
49,Private,"332,355",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"334,787",HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"33,673",12th,8,Never-married,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,0,0.00,35,United-States,<=50K
49,Private,"337,666",HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0.00,40,United-States,<=50K
49,Private,"340,755",Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,40,United-States,>50K
49,Private,"34,377",12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,>50K
49,Private,"34,446",Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"34,545",Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,"1,887.00",40,United-States,>50K
49,Private,"348,751",7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"353,824",Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0.00,45,United-States,>50K
49,Private,"357,540",HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.00,25,United-States,<=50K
49,Private,"36,032",Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0.00,40,United-States,<=50K
49,Private,"360,491",HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0.00,40,United-States,<=50K
49,Private,"371,299",HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0.00,35,United-States,<=50K
49,Private,"379,779",Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0.00,40,United-States,<=50K
49,Private,"38,563",Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0.00,56,United-States,>50K
49,Private,"39,986",9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"40,000",Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,"4,064",0.00,44,United-States,<=50K
49,Private,"402,462",Bachelors,13,Married-spouse-absent,Transport-moving,Unmarried,White,Male,0,0.00,30,Columbia,<=50K
49,Private,"403,112",HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0.00,32,United-States,<=50K
49,Private,"40,666",Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.00,50,United-States,<=50K
49,Private,"411,273",10th,6,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0.00,40,United-States,<=50K
49,Private,"423,222",Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0.00,50,United-States,>50K
49,Private,"43,206",Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.00,55,United-States,>50K
49,Private,"43,348",Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0.00,40,United-States,>50K
49,Private,"43,910",HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.00,30,United-States,<=50K
49,Private,"44,434",Some-college,10,Divorced,Tech-support,Other-relative,White,Male,0,0.00,35,United-States,<=50K
49,Private,"452,402",Some-college,10,Separated,Exec-managerial,Unmarried,Black,Female,0,0.00,60,United-States,<=50K
49,Private,"48,120",HS-grad,9,Never-married,Transport-moving,Unmarried,Black,Female,"1,506",0.00,40,United-States,<=50K
49,Private,"50,282",Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,"3,325",0.00,45,United-States,<=50K
49,Private,"50,474",HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.00,40,United-States,<=50K
49,Private,"50,567",Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0.00,32,United-States,<=50K
49,Private,"50,748",Bachelors,13,Widowed,Prof-specialty,Unmarried,White,Female,"1,506",0.00,35,United-States,<=50K
49,Private,"50,748",Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0.00,55,England,<=50K
49,Private,"53,893",HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0.00,40,United-States,<=50K
49,Private,"54,260",Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.00,40,United-States,>50K
49,Private,"543,922",HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.00,42,United-States,>50K
